DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P6290,P6230,P6240,P6250,P6260,P6270,P6280,P6300,P6310,P6320,P6330,P6340,P6350,P6351,FT
4562058,1,1,1,05,1,820.95446026,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562058,1,2,1,05,1,820.95446026,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562059,1,1,1,05,1,1215.0295308,05,2018,03,201803,50,2,1,4,2,2,2,1,,,,,,,1,1
4562059,1,2,1,05,1,1215.0295308,05,2018,03,201803,50,,2,3,2,2,2,2,2,,,,,,,1
4562060,1,1,1,05,1,1176.0268575,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562060,1,2,1,05,1,1176.0268575,05,2018,03,201803,50,,2,4,1,,,,,,,,,,,1
4562060,1,3,1,05,1,1176.0268575,05,2018,03,201803,50,,3,6,2,1,,,,,,,,,,1
4562061,1,1,1,05,1,1137.9086776,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562061,1,2,1,05,1,1137.9086776,05,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4562061,1,3,1,05,1,1137.9086776,05,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4562062,1,1,1,05,1,878.44729514,05,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4562062,1,2,1,05,1,878.44729514,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562062,1,3,1,05,1,878.44729514,05,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4562063,1,1,1,05,1,1037.2351318,05,2018,03,201803,50,,1,4,2,1,,,,,,,,,,1
4562063,1,2,1,05,1,1037.2351318,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562064,1,1,1,05,1,718.88310329,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562064,1,2,1,05,1,718.88310329,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562065,1,1,1,05,1,1049.1450041,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562065,1,2,1,05,1,1049.1450041,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562066,1,1,1,05,1,1493.2444324,05,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4562067,1,1,1,05,1,1022.0204354,05,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4562067,1,2,1,05,1,1022.0204354,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562067,1,3,1,05,1,1022.0204354,05,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4562067,1,4,1,05,1,1022.0204354,05,2018,03,201803,50,,4,1,,,,,,,,,,,,1
4562068,1,1,1,05,1,863.85035721,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562069,1,1,1,05,1,990.69933791,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562069,1,2,1,05,1,990.69933791,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562069,1,3,1,05,1,990.69933791,05,2018,03,201803,50,,3,3,2,2,2,2,2,,,,,,,1
4562070,1,1,1,05,1,875.57070621,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562070,1,2,1,05,1,875.57070621,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562070,1,3,1,05,1,875.57070621,05,2018,03,201803,50,2,3,3,2,2,2,1,,,,,,,1,1
4562070,1,4,1,05,1,875.57070621,05,2018,03,201803,50,,4,3,2,2,2,2,2,,,,,,,1
4562071,1,1,1,05,1,970.68968234,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562071,1,2,1,05,1,970.68968234,05,2018,03,201803,50,,2,3,1,,,,,,,,,,,1
4562071,1,3,1,05,1,970.68968234,05,2018,03,201803,50,,3,3,2,2,2,2,2,,,,,,,1
4562072,1,1,1,05,1,1062.6440587,05,2018,03,201803,50,,1,6,2,1,,,,,,,,,,1
4562072,1,2,1,05,1,1062.6440587,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562073,1,1,1,05,1,1373.6861054,05,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4562073,1,2,1,05,1,1373.6861054,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562074,1,1,1,05,1,585.82572166,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562074,1,2,1,05,1,585.82572166,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562074,1,3,1,05,1,585.82572166,05,2018,03,201803,50,,3,6,1,,,,,,,,,,,1
4562075,1,1,1,05,1,1166.6224286,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562076,1,1,1,05,1,1315.5948401,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562076,1,2,1,05,1,1315.5948401,05,2018,03,201803,50,,2,4,1,,,,,,,,,,,1
4562077,1,1,1,05,1,957.98042928,05,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4562077,1,2,1,05,1,957.98042928,05,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4562077,1,3,1,05,1,957.98042928,05,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4562078,1,1,1,05,1,1062.6440587,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562078,1,2,1,05,1,1062.6440587,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562079,1,1,1,05,1,1048.9517864,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562079,1,2,1,05,1,1048.9517864,05,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4562079,1,3,1,05,1,1048.9517864,05,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4562079,1,4,1,05,1,1048.9517864,05,2018,03,201803,50,,4,4,2,2,2,2,2,,,,,,,1
4562080,1,1,1,05,1,1182.2023857,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562081,1,1,1,05,1,675.98720634,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562081,1,2,1,05,1,675.98720634,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562081,1,4,1,05,1,675.98720634,05,2018,03,201803,50,,4,1,,,,,,,,,,,,1
4562082,1,1,1,05,1,1083.4300694,05,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4562082,1,2,1,05,1,1083.4300694,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562082,1,3,1,05,1,1083.4300694,05,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4562082,1,4,1,05,1,1083.4300694,05,2018,03,201803,50,,4,3,2,2,2,2,1,12,,,,,,1
4562084,1,1,1,05,1,1207.6113126,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562085,1,1,1,05,1,816.52476181,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562085,1,2,1,05,1,816.52476181,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562087,1,1,1,05,1,1162.9825317,05,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4562089,1,1,1,05,1,1320.7873491,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562089,1,3,1,05,1,1320.7873491,05,2018,03,201803,50,,3,4,2,2,2,2,1,11,,,,,,1
4562090,1,1,1,05,1,1331.1747972,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562090,1,2,1,05,1,1331.1747972,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562091,1,1,1,05,1,1062.6440587,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562091,1,2,1,05,1,1062.6440587,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562092,1,1,1,05,1,1207.6113126,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562093,1,1,1,05,1,1207.6113126,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562094,1,1,1,05,1,975.11938079,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562094,1,2,1,05,1,975.11938079,05,2018,03,201803,50,,2,4,1,,,,,,,,,,,1
4562094,1,3,1,05,1,975.11938079,05,2018,03,201803,50,,3,3,2,2,2,2,2,,,,,,,1
4562095,1,1,1,05,1,1450.7331243,05,2018,03,201803,50,,1,6,1,,,,,,,,,,,1
4562096,1,1,1,05,1,1490.7389891,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562096,1,2,1,05,1,1490.7389891,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562096,1,3,1,05,1,1490.7389891,05,2018,03,201803,50,,3,3,2,2,2,2,2,,,,,,,1
4562097,1,1,1,05,1,1450.7331243,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562098,1,1,1,05,1,1361.7762331,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562098,1,2,1,05,1,1361.7762331,05,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4562099,1,1,1,05,1,1166.6224286,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562100,1,1,1,05,1,1353.6764498,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562100,1,2,1,05,1,1353.6764498,05,2018,03,201803,50,,2,6,2,2,2,2,2,,,,,,,1
4562101,1,1,1,05,1,1228.7188515,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562101,1,2,1,05,1,1228.7188515,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562101,1,3,1,05,1,1228.7188515,05,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4562102,1,1,1,05,1,1104.0821368,05,2018,03,201803,50,,1,6,2,1,,,,,,,,,,1
4562102,1,2,1,05,1,1104.0821368,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562102,1,3,1,05,1,1104.0821368,05,2018,03,201803,50,,3,4,2,2,2,2,1,9,,,,,,1
4562102,1,4,1,05,1,1104.0821368,05,2018,03,201803,50,,4,1,,,,,,,,,,,,1
4562103,1,1,1,05,1,1089.9406704,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562103,1,2,1,05,1,1089.9406704,05,2018,03,201803,50,,2,4,2,2,2,2,1,11,,,,,,1
4562103,1,3,1,05,1,1089.9406704,05,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4562103,1,4,1,05,1,1089.9406704,05,2018,03,201803,50,,4,6,2,2,2,2,1,13,,,,,,1
4562104,1,1,1,05,1,970.68968234,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562104,1,2,1,05,1,970.68968234,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562104,1,3,1,05,1,970.68968234,05,2018,03,201803,50,,3,3,2,2,2,2,1,9,,,,,,1
4562105,1,1,1,05,1,1197.5891252,05,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4562105,1,2,1,05,1,1197.5891252,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562105,1,3,1,05,1,1197.5891252,05,2018,03,201803,50,,3,3,2,2,2,2,2,,,,,,,1
4562106,1,1,1,05,1,1290.1859132,05,2018,03,201803,50,,1,4,1,,,,,,,,,,,1
4562106,1,2,1,05,1,1290.1859132,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562107,1,1,1,05,1,675.98720634,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562107,1,2,1,05,1,675.98720634,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562107,1,3,1,05,1,675.98720634,05,2018,03,201803,50,,3,3,2,1,,,,,,,,,,1
4562108,1,1,1,05,1,545.50466586,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562108,1,2,1,05,1,545.50466586,05,2018,03,201803,50,,2,3,1,,,,,,,,,,,1
4562108,1,3,1,05,1,545.50466586,05,2018,03,201803,50,,3,4,2,2,2,2,2,,,,,,,1
4562109,1,1,1,05,1,1012.8227688,05,2018,03,201803,50,,1,4,1,,,,,,,,,,,1
4562109,1,2,1,05,1,1012.8227688,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562110,1,1,1,05,1,1296.3786805,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562110,1,2,1,05,1,1296.3786805,05,2018,03,201803,50,,2,6,2,1,,,,,,,,,,1
4562110,1,3,1,05,1,1296.3786805,05,2018,03,201803,50,3,3,3,2,2,2,1,,,,,,,1,1
4562111,1,1,1,05,1,687.70386098,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562111,1,2,1,05,1,687.70386098,05,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4562111,1,3,1,05,1,687.70386098,05,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4562111,1,4,1,05,1,687.70386098,05,2018,03,201803,50,,4,1,,,,,,,,,,,,1
4562111,1,5,1,05,1,687.70386098,05,2018,03,201803,50,,5,4,2,2,2,2,2,,,,,,,1
4562112,1,1,1,05,1,1207.6113126,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562113,1,1,1,05,1,1558.3622509,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562113,1,2,1,05,1,1558.3622509,05,2018,03,201803,50,,2,4,2,2,2,2,1,10,,,,,,1
4562113,1,3,1,05,1,1558.3622509,05,2018,03,201803,50,,3,3,2,2,2,2,2,,,,,,,1
4562114,1,1,1,05,1,959.53942368,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562114,1,2,1,05,1,959.53942368,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562114,1,4,1,05,1,959.53942368,05,2018,03,201803,50,,4,4,2,2,2,2,2,,,,,,,1
4562115,1,1,1,05,1,1079.6562291,05,2018,03,201803,50,,1,4,1,,,,,,,,,,,1
4562115,1,2,1,05,1,1079.6562291,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562116,1,1,1,05,1,1506.743487,05,2018,03,201803,50,,1,3,2,2,2,2,2,,,,,,,1
4562117,1,1,1,05,1,1194.112258,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562118,1,1,1,05,1,729.80995639,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562118,1,2,1,05,1,729.80995639,05,2018,03,201803,50,,2,4,2,2,1,,,,,,,,,1
4562118,1,3,1,05,1,729.80995639,05,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4562118,1,4,1,05,1,729.80995639,05,2018,03,201803,50,,4,3,2,2,2,2,2,,,,,,,1
4562119,1,1,1,05,1,1105.065156,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562119,1,2,1,05,1,1105.065156,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562120,1,1,1,05,1,820.95446026,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562120,1,2,1,05,1,820.95446026,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562121,1,1,1,05,1,1330.6163189,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562121,1,2,1,05,1,1330.6163189,05,2018,03,201803,50,,2,4,2,2,2,2,2,,,,,,,1
4562122,1,1,1,05,1,1178.5323009,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562123,1,1,1,05,1,873.04802382,05,2018,03,201803,50,,1,6,2,2,2,2,1,8,2,,2,,,1
4562123,1,2,1,05,1,873.04802382,05,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562123,1,3,1,05,1,873.04802382,05,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4562124,1,1,1,05,1,1207.6113126,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562125,1,1,1,05,1,1207.6113126,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562126,1,1,1,05,1,841.86878151,05,2018,03,201803,50,,1,4,2,2,2,2,1,7,2,,2,,,1
4562126,1,2,1,05,1,841.86878151,05,2018,03,201803,50,,2,6,2,2,2,2,2,,,,,,,1
4562126,1,3,1,05,1,841.86878151,05,2018,03,201803,50,,3,4,2,2,2,2,1,10,,,,,,1
4562126,1,4,1,05,1,841.86878151,05,2018,03,201803,50,,4,1,,,,,,,,,,,,1
4562126,1,6,1,05,1,841.86878151,05,2018,03,201803,50,,6,1,,,,,,,,,,,,1
4562126,1,7,1,05,1,841.86878151,05,2018,03,201803,50,,7,1,,,,,,,,,,,,1
4562127,1,1,1,05,1,1110.2576649,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562127,1,2,1,05,1,1110.2576649,05,2018,03,201803,50,,2,3,2,2,2,2,2,,,,,,,1
4562128,1,1,1,05,1,1207.6113126,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562129,1,1,1,05,1,1242.2179061,05,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562129,1,2,1,05,1,1242.2179061,05,2018,03,201803,50,,2,4,2,2,2,2,1,10,,,,,,1
4562129,1,3,1,05,1,1242.2179061,05,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4562134,1,1,1,08,1,643.40383449,08,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4562134,1,2,1,08,1,643.40383449,08,2018,03,201803,50,,2,5,,,,,,,,,,,,1
4562134,1,3,1,08,1,643.40383449,08,2018,03,201803,50,,3,1,,,,,,,,,,,,1
4562135,1,1,1,08,1,727.87491821,08,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562136,1,1,1,08,1,774.89461764,08,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562136,1,2,1,08,1,774.89461764,08,2018,03,201803,50,,2,3,1,,,,,,,,,,,1
4562136,2,1,2,08,1,774.89461764,08,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562137,1,1,1,08,1,717.02401792,08,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562138,1,1,1,08,1,744.28421198,08,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562138,1,2,1,08,1,744.28421198,08,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562138,1,3,1,08,1,744.28421198,08,2018,03,201803,50,,3,3,2,2,2,2,1,12,,,,,,1
4562138,1,6,1,08,1,744.28421198,08,2018,03,201803,50,,6,3,2,2,2,2,2,,,,,,,1
4562139,1,1,1,08,1,631.90682814,08,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562139,1,2,1,08,1,631.90682814,08,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562139,1,3,1,08,1,631.90682814,08,2018,03,201803,50,,2,3,2,2,2,2,2,,,,,,,1
4562140,1,1,1,08,1,738.88482351,08,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562140,1,5,1,08,1,738.88482351,08,2018,03,201803,50,,5,1,,,,,,,,,,,,1
4562141,1,1,1,08,1,614.06443877,08,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4562141,1,2,1,08,1,614.06443877,08,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562141,1,3,1,08,1,614.06443877,08,2018,03,201803,50,,3,3,1,,,,,,,,,,,1
4562142,1,1,1,08,1,625.51069053,08,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562142,1,2,1,08,1,625.51069053,08,2018,03,201803,50,2,2,4,2,2,2,1,,,,,,,1,1
4562143,1,1,1,08,1,468.55308311,08,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562143,1,2,1,08,1,468.55308311,08,2018,03,201803,50,,2,4,2,1,,,,,,,,,,1
4562143,1,5,1,08,1,468.55308311,08,2018,03,201803,50,,5,4,2,2,2,2,1,10,,,,,,1
4562143,1,6,1,08,1,468.55308311,08,2018,03,201803,50,,6,1,,,,,,,,,,,,1
4562143,1,9,1,08,1,468.55308311,08,2018,03,201803,50,,9,1,,,,,,,,,,,,1
4562143,1,10,1,08,1,468.55308311,08,2018,03,201803,50,,10,4,2,2,2,2,1,13,,,,,,1
4562143,1,11,1,08,1,468.55308311,08,2018,03,201803,50,,11,4,2,2,2,2,1,10,,,,,,1
4562144,1,1,1,08,1,632.95868193,08,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562144,1,2,1,08,1,632.95868193,08,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562145,1,1,1,08,1,447.15239333,08,2018,03,201803,50,,1,4,1,,,,,,,,,,,1
4562145,1,2,1,08,1,447.15239333,08,2018,03,201803,50,,2,3,1,,,,,,,,,,,1
4562146,1,1,1,08,1,769.78044807,08,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4562147,1,1,1,08,1,880.2813362,08,2018,03,201803,50,,1,4,2,1,,,,,,,,,,1
4562147,1,2,1,08,1,880.2813362,08,2018,03,201803,50,,1,3,2,2,2,2,2,,,,,,,1
4562148,1,1,1,08,1,630.0120582,08,2018,03,201803,50,,1,4,1,,,,,,,,,,,1
4562148,1,4,1,08,1,630.0120582,08,2018,03,201803,50,,4,4,2,2,2,2,1,10,,,,,,1
4562148,1,5,1,08,1,630.0120582,08,2018,03,201803,50,,5,1,,,,,,,,,,,,1
4562149,1,1,1,08,1,803.59205957,08,2018,03,201803,50,2,1,3,2,2,2,1,,,,,,,1,1
4562150,1,1,1,08,1,711.5389427,08,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562150,1,2,1,08,1,711.5389427,08,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562150,1,3,1,08,1,711.5389427,08,2018,03,201803,50,,2,3,2,2,2,2,2,,,,,,,1
4562151,1,1,1,08,1,643.80958222,08,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562151,1,2,1,08,1,643.80958222,08,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562152,1,1,1,08,1,689.1918572,08,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562152,1,2,1,08,1,689.1918572,08,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562153,1,1,1,11,1,2837.3671288,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562153,1,2,1,11,1,2837.3671288,11,2018,03,201803,50,,2,6,2,2,2,2,1,11,,,,,,1
4562154,1,1,1,11,1,2678.9015259,11,2018,03,201803,50,,1,4,1,,,,,,,,,,,1
4562155,1,1,1,11,1,2547.765882,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562155,1,2,1,11,1,2547.765882,11,2018,03,201803,50,,2,2,1,,,,,,,,,,,1
4562156,1,1,1,11,1,2915.4347939,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562156,1,2,1,11,1,2915.4347939,11,2018,03,201803,50,,2,6,2,1,,,,,,,,,,1
4562157,1,1,1,11,1,2694.4305255,11,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562158,1,1,1,11,1,2986.7186223,11,2018,03,201803,50,2,1,6,2,2,2,1,,,,,,,1,1
4562158,1,2,1,11,1,2986.7186223,11,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562159,1,1,1,13,1,267.47519241,13,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562159,1,2,1,13,1,267.47519241,13,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562159,1,3,1,13,1,267.47519241,13,2018,03,201803,50,,3,4,2,2,2,2,2,,,,,,,1
4562160,1,1,1,13,1,396.45172164,13,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4562160,1,2,1,13,1,396.45172164,13,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562161,1,1,1,13,1,488.35879381,13,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562161,1,2,1,13,1,488.35879381,13,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562161,1,3,1,13,1,488.35879381,13,2018,03,201803,50,,4,1,,,,,,,,,,,,1
4562161,1,4,1,13,1,488.35879381,13,2018,03,201803,50,,4,3,2,2,2,2,2,,,,,,,1
4562162,1,1,1,13,1,403.62794753,13,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562162,1,2,1,13,1,403.62794753,13,2018,03,201803,50,,1,3,2,2,2,2,2,,,,,,,1
4562163,1,1,1,13,1,586.46269697,13,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562164,1,1,1,13,1,466.06069804,13,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562164,1,2,1,13,1,466.06069804,13,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562165,1,1,1,13,1,519.42299669,13,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562165,1,2,1,13,1,519.42299669,13,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562166,1,1,1,13,1,460.31376216,13,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562166,1,2,1,13,1,460.31376216,13,2018,03,201803,50,,2,2,2,2,1,,,,,,,,,1
4562167,1,1,1,13,1,653.9042826,13,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562168,1,1,1,13,1,527.7553478,13,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562168,1,2,1,13,1,527.7553478,13,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562169,1,1,1,13,1,550.27032157,13,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562169,1,2,1,13,1,550.27032157,13,2018,03,201803,50,,2,4,2,1,,,,,,,,,,1
4562170,1,1,1,13,1,186.32649573,13,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4562170,1,2,1,13,1,186.32649573,13,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562170,1,3,1,13,1,186.32649573,13,2018,03,201803,50,,3,4,2,2,2,2,2,,,,,,,1
4562170,1,4,1,13,1,186.32649573,13,2018,03,201803,50,,4,1,,,,,,,,,,,,1
4562171,1,1,1,13,1,395.45530258,13,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562171,1,2,1,13,1,395.45530258,13,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562171,1,3,1,13,1,395.45530258,13,2018,03,201803,50,,2,3,2,2,2,2,2,,,,,,,1
4562172,1,1,1,13,1,466.06069804,13,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562172,1,2,1,13,1,466.06069804,13,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562173,1,1,1,13,1,479.39416898,13,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562173,1,2,1,13,1,479.39416898,13,2018,03,201803,50,,1,3,2,2,2,2,2,,,,,,,1
4562174,1,1,1,13,1,586.46269697,13,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562175,1,1,1,13,1,324.53637357,13,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4562175,1,2,1,13,1,324.53637357,13,2018,03,201803,50,,2,6,2,2,2,2,2,,,,,,,1
4562175,1,3,1,13,1,324.53637357,13,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562175,1,4,1,13,1,324.53637357,13,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562176,1,1,1,13,1,459.5504709,13,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562176,1,2,1,13,1,459.5504709,13,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562176,1,3,1,13,1,459.5504709,13,2018,03,201803,50,,1,4,2,2,2,2,2,,,,,,,1
4562176,1,6,1,13,1,459.5504709,13,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4562176,1,7,1,13,1,459.5504709,13,2018,03,201803,50,,1,1,,,,,,,,,,,,1
4562177,1,1,1,13,1,578.90988692,13,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4562177,1,2,1,13,1,578.90988692,13,2018,03,201803,50,,2,1,,,,,,,,,,,,1
4562178,1,1,1,13,1,393.62412722,13,2018,03,201803,50,,1,6,2,2,2,2,2,,,,,,,1
4562178,1,2,1,13,1,393.62412722,13,2018,03,201803,50,,2,1,,,,,,,,,,,,1
