DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P6290,P6230,P6240,P6250,P6260,P6270,P6280,P6300,P6310,P6320,P6330,P6340,P6350,P6351,RABAND,FT
4797095,1,3,1,,2,8287.915335,25,2018,12,201812,50,,3,3,2,1,,,,,,,,,,,1
4797095,1,4,1,,2,8287.915335,25,2018,12,201812,50,,4,6,2,2,2,2,2,,,,,,,,1
4797095,1,6,1,,2,8287.915335,25,2018,12,201812,50,,6,5,,,,,,,,,,,,,1
4797097,1,1,1,,2,5971.8604764,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797097,1,2,1,,2,5971.8604764,25,2018,12,201812,50,,2,4,1,,,,,,,,,,,,1
4797097,1,3,1,,2,5971.8604764,25,2018,12,201812,50,3,3,2,2,2,2,1,,,,,,,1,,1
4797097,1,4,1,,2,5971.8604764,25,2018,12,201812,50,,4,3,2,2,2,2,1,11,,,,,,,1
4797098,1,1,1,,2,2143.4723412,25,2018,12,201812,50,,1,4,1,,,,,,,,,,,,1
4797099,1,1,1,,2,3888.0022121,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797099,1,2,1,,2,3888.0022121,25,2018,12,201812,50,,2,4,1,,,,,,,,,,,,1
4797100,1,1,1,,2,4222.0008675,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797100,1,2,1,,2,4222.0008675,25,2018,12,201812,50,,2,6,2,2,2,2,2,,,,,,,,1
4797101,1,1,1,,2,6258.7283389,25,2018,12,201812,50,,1,4,2,2,2,2,2,,,,,,,,1
4797101,1,2,1,,2,6258.7283389,25,2018,12,201812,50,,1,5,,,,,,,,,,,,,1
4797101,1,3,1,,2,6258.7283389,25,2018,12,201812,50,,3,4,2,2,2,2,2,,,,,,,,1
4797101,1,4,1,,2,6258.7283389,25,2018,12,201812,50,,4,1,,,,,,,,,,,,,1
4797101,1,5,1,,2,6258.7283389,25,2018,12,201812,50,,5,1,,,,,,,,,,,,,1
4797101,1,6,1,,2,6258.7283389,25,2018,12,201812,50,,6,1,,,,,,,,,,,,,1
4797101,1,7,1,,2,6258.7283389,25,2018,12,201812,50,2,7,4,2,2,2,1,,,,,,,1,,1
4797102,1,1,1,,2,5789.3562185,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797102,1,2,1,,2,5789.3562185,25,2018,12,201812,50,1,2,4,2,2,2,1,,,,,,,1,,1
4797102,1,3,1,,2,5789.3562185,25,2018,12,201812,50,,3,3,1,,,,,,,,,,,,1
4797103,1,1,1,,2,2867.5075811,25,2018,12,201812,50,,1,6,1,,,,,,,,,,,,1
4797103,1,2,1,,2,2867.5075811,25,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4797105,1,1,1,,1,3575.2081182,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797105,1,2,1,,1,3575.2081182,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797106,1,1,1,,1,3353.5377056,25,2018,12,201812,50,,1,2,1,,,,,,,,,,,,1
4797107,1,1,1,,1,2803.1440354,25,2018,12,201812,50,,1,4,1,,,,,,,,,,,,1
4797107,1,2,1,,1,2803.1440354,25,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4797107,1,3,1,,1,2803.1440354,25,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4797107,1,5,1,,1,2803.1440354,25,2018,12,201812,50,,5,3,2,2,2,2,2,,,,,,,,1
4797108,1,1,1,,1,3129.4848901,25,2018,12,201812,50,,1,4,2,2,2,2,2,,,,,,,,1
4797108,1,2,1,,1,3129.4848901,25,2018,12,201812,50,,1,6,2,2,2,2,1,11,,,,,,2,1
4797109,1,1,1,,1,3575.2081182,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797109,1,2,1,,1,3575.2081182,25,2018,12,201812,50,,2,4,1,,,,,,,,,,,,1
4797110,1,1,1,,1,2821.2913431,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797110,1,2,1,,1,2821.2913431,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797110,1,3,1,,1,2821.2913431,25,2018,12,201812,50,1,3,3,2,2,2,1,,,,,,,1,,1
4797111,1,1,1,,1,3175.0445552,25,2018,12,201812,50,1,1,4,2,2,2,1,,,,,,,1,,1
4797113,1,1,1,,1,4694.6421353,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797113,1,2,1,,1,4694.6421353,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797113,1,3,1,,1,4694.6421353,25,2018,12,201812,50,,3,3,2,2,2,2,2,,,,,,,,1
4797114,1,1,1,,1,4187.3863529,25,2018,12,201812,50,,1,6,2,2,2,2,2,,,,,,,,1
4797114,1,2,1,,1,4187.3863529,25,2018,12,201812,50,2,1,6,2,2,2,1,,,,,,,1,,1
4797115,1,1,1,,1,3242.7542247,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797115,1,2,1,,1,3242.7542247,25,2018,12,201812,50,,2,4,1,,,,,,,,,,,,1
4797117,1,1,1,,1,2631.3761877,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797117,1,2,1,,1,2631.3761877,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797117,1,3,1,,1,2631.3761877,25,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4797117,1,4,1,,1,2631.3761877,25,2018,12,201812,50,,2,5,,,,,,,,,,,,,1
4797117,1,5,1,,1,2631.3761877,25,2018,12,201812,50,,5,6,1,,,,,,,,,,,,1
4797118,1,1,1,,1,2949.2035213,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797119,1,1,1,,1,2949.2035213,25,2018,12,201812,50,,1,6,1,,,,,,,,,,,,1
4797120,1,1,1,,1,1597.5190087,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797120,1,2,1,,1,1597.5190087,25,2018,12,201812,50,,2,6,2,2,1,,,,,,,,,,1
4797120,1,3,1,,1,1597.5190087,25,2018,12,201812,50,,3,4,2,2,1,,,,,,,,,,1
4797120,1,4,1,,1,1597.5190087,25,2018,12,201812,50,,4,3,2,2,2,2,2,,,,,,,,1
4797120,1,5,1,,1,1597.5190087,25,2018,12,201812,50,,5,6,2,1,,,,,,,,,,,1
4797120,1,6,1,,1,1597.5190087,25,2018,12,201812,50,,6,3,2,2,2,2,1,2,2,,1,6,1,1,1
4797121,1,1,1,,1,4045.616164,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797123,1,1,1,,2,4670.3802516,25,2018,12,201812,50,,1,4,2,2,2,2,2,,,,,,,,1
4797123,1,2,1,,2,4670.3802516,25,2018,12,201812,50,,2,6,2,2,2,2,2,,,,,,,,1
4797124,1,1,1,,2,2466.2371573,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797124,1,2,1,,2,2466.2371573,25,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4797124,1,3,1,,2,2466.2371573,25,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4797124,1,4,1,,2,2466.2371573,25,2018,12,201812,50,2,4,4,2,2,2,1,,,,,,,1,,1
4797125,1,1,1,,2,3044.9770606,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797125,1,2,1,,2,3044.9770606,25,2018,12,201812,50,,2,4,2,2,2,2,1,2,2,,2,,,,1
4797126,1,1,1,,2,4410.8486325,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797126,1,2,1,,2,4410.8486325,25,2018,12,201812,50,,5,1,,,,,,,,,,,,,1
4797126,1,3,1,,2,4410.8486325,25,2018,12,201812,50,,3,3,2,2,2,2,2,,,,,,,,1
4797126,1,5,1,,2,4410.8486325,25,2018,12,201812,50,,5,4,1,,,,,,,,,,,,1
4797127,1,1,1,,2,2615.982522,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797128,1,1,1,,2,2143.4723412,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797128,1,2,1,,2,2143.4723412,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797129,1,1,1,,2,8379.1657697,25,2018,12,201812,50,,1,4,2,2,2,2,2,,,,,,,,1
4797129,1,2,1,,2,8379.1657697,25,2018,12,201812,50,,2,6,2,2,2,2,2,,,,,,,,1
4797129,1,3,1,,2,8379.1657697,25,2018,12,201812,50,,3,6,1,,,,,,,,,,,,1
4797129,1,4,1,,2,8379.1657697,25,2018,12,201812,50,,4,4,2,2,2,2,2,,,,,,,,1
4797130,1,1,1,,2,2543.1590096,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797130,1,2,1,,2,2543.1590096,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797131,1,1,1,,2,2143.4723412,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797131,1,2,1,,2,2143.4723412,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797132,1,1,1,,2,5508.001959,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797132,1,2,1,,2,5508.001959,25,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4797132,1,3,1,,2,5508.001959,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797134,1,1,1,,2,4065.4716916,25,2018,12,201812,50,,1,6,1,,,,,,,,,,,,1
4797134,1,2,1,,2,4065.4716916,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797135,1,1,1,,1,3500.2365136,25,2018,12,201812,50,1,1,2,2,2,2,1,,,,,,,1,,1
4797135,1,2,1,,1,3500.2365136,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797136,1,1,1,,1,3336.8609104,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797136,1,2,1,,1,3336.8609104,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797137,1,1,1,,1,3029.5019865,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797137,1,2,1,,1,3029.5019865,25,2018,12,201812,50,,2,4,2,2,2,2,1,10,,,,,,2,1
4797138,1,1,1,,1,1695.0686174,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797138,1,2,1,,1,1695.0686174,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797138,1,3,1,,1,1695.0686174,25,2018,12,201812,50,1,3,6,2,2,2,1,,,,,,,1,,1
4797139,1,1,1,,1,4381.665993,25,2018,12,201812,50,,1,4,2,2,2,2,1,10,,,,,,2,1
4797139,1,2,1,,1,4381.665993,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797139,1,3,1,,1,4381.665993,25,2018,12,201812,50,,3,6,1,,,,,,,,,,,,1
4797140,1,1,1,,1,3558.1672924,25,2018,12,201812,50,,1,6,1,,,,,,,,,,,,1
4797140,1,2,1,,1,3558.1672924,25,2018,12,201812,50,2,2,4,2,2,2,1,,,,,,,1,,1
4797141,1,1,1,,1,2693.1992751,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797141,1,3,1,,1,2693.1992751,25,2018,12,201812,50,,3,3,2,2,2,2,2,,,,,,,,1
4797142,1,1,1,,1,4333.0496143,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797142,1,2,1,,1,4333.0496143,25,2018,12,201812,50,,2,6,2,2,2,2,2,,,,,,,,1
4797143,1,1,1,,1,1807.2988565,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797143,1,2,1,,1,1807.2988565,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797143,1,3,1,,1,1807.2988565,25,2018,12,201812,50,,2,5,,,,,,,,,,,,,1
4797143,1,4,1,,1,1807.2988565,25,2018,12,201812,50,,4,6,2,2,2,2,2,,,,,,,,1
4797144,1,1,1,,1,3304.400028,25,2018,12,201812,50,,1,3,1,,,,,,,,,,,,1
4797145,1,1,1,,1,3822.3154001,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797145,1,2,1,,1,3822.3154001,25,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4797146,1,1,1,,1,1597.5190087,25,2018,12,201812,50,,1,6,1,,,,,,,,,,,,1
4797146,1,2,1,,1,1597.5190087,25,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4797146,1,3,1,,1,1597.5190087,25,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4797146,1,4,1,,1,1597.5190087,25,2018,12,201812,50,,4,1,,,,,,,,,,,,,1
4797146,2,1,2,,1,1597.5190087,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797147,1,1,1,,1,2440.3864165,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797147,1,2,1,,1,2440.3864165,25,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4797147,1,3,1,,1,2440.3864165,25,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4797147,1,4,1,,1,2440.3864165,25,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4797147,1,5,1,,1,2440.3864165,25,2018,12,201812,50,,5,3,2,2,2,2,2,,,,,,,,1
4797147,1,6,1,,1,2440.3864165,25,2018,12,201812,50,,6,4,1,,,,,,,,,,,,1
4797148,1,1,1,,1,3941.2326798,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797148,1,2,1,,1,3941.2326798,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797148,1,3,1,,1,3941.2326798,25,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4797148,1,4,1,,1,3941.2326798,25,2018,12,201812,50,,4,1,,,,,,,,,,,,,1
4797150,1,1,1,,1,4253.45895,25,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4797150,1,2,1,,1,4253.45895,25,2018,12,201812,50,,2,6,2,2,2,2,1,11,,,,,,2,1
4797150,1,3,1,,1,4253.45895,25,2018,12,201812,50,,2,5,,,,,,,,,,,,,1
4797151,1,1,1,,1,4304.1058268,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797151,1,3,1,,1,4304.1058268,25,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4797152,1,1,1,,1,1807.3237419,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797152,1,2,1,,1,1807.3237419,25,2018,12,201812,50,,1,6,2,1,,,,,,,,,,,1
4797154,1,1,1,,1,4000.342105,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797154,1,2,1,,1,4000.342105,25,2018,12,201812,50,,2,3,2,2,2,2,2,,,,,,,,1
4797155,1,1,1,,1,3242.7542247,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797155,1,2,1,,1,3242.7542247,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797156,1,1,1,,1,3583.6058637,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797156,1,2,1,,1,3583.6058637,25,2018,12,201812,50,1,2,4,2,2,2,1,,,,,,,1,,1
4797157,1,1,1,,2,3382.0716728,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797157,1,2,1,,2,3382.0716728,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797158,1,1,1,,2,6177.4774914,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797158,1,3,1,,2,6177.4774914,25,2018,12,201812,50,,3,3,2,2,2,2,1,12,,,,,,,1
4797159,1,1,1,,1,3311.9919214,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797159,1,2,1,,1,3311.9919214,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797160,1,1,1,,1,4045.616164,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797165,1,1,1,,1,4334.5887471,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797168,1,1,1,,1,2139.981729,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797168,1,2,1,,1,2139.981729,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797168,1,3,1,,1,2139.981729,25,2018,12,201812,50,,2,3,2,2,2,2,2,,,,,,,,1
4797173,1,1,1,,1,4045.616164,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797175,1,1,1,,2,4534.3021063,25,2018,12,201812,50,,1,6,2,2,2,2,2,,,,,,,,1
4797176,1,1,1,,2,3705.6255609,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797176,1,2,1,,2,3705.6255609,25,2018,12,201812,50,,2,4,2,2,1,,,,,,,,,,1
4797177,1,1,1,,2,5800.8133196,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797177,1,2,1,,2,5800.8133196,25,2018,12,201812,50,,2,4,2,2,2,2,1,10,,,,,,,1
4797178,1,1,1,,2,4737.9859058,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797178,1,2,1,,2,4737.9859058,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797178,1,3,1,,2,4737.9859058,25,2018,12,201812,50,,3,6,2,2,2,2,1,2,1,2,,,,,1
4797179,1,1,1,,2,2199.4726525,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797179,1,2,1,,2,2199.4726525,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797181,1,1,1,,2,3159.307431,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797181,1,2,1,,2,3159.307431,25,2018,12,201812,50,,2,4,2,2,1,,,,,,,,,,1
4797182,1,1,1,,2,5564.4152454,25,2018,12,201812,50,,1,4,2,2,2,2,2,,,,,,,,1
4797185,1,1,1,,2,5671.7951908,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797185,1,2,1,,2,5671.7951908,25,2018,12,201812,50,,2,3,2,2,2,2,1,12,,,,,,,1
4797186,1,1,1,,2,7882.0463787,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797186,1,2,1,,2,7882.0463787,25,2018,12,201812,50,,2,4,2,2,2,2,1,10,,,,,,,1
4797187,1,1,1,,2,2407.6041893,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797187,1,2,1,,2,2407.6041893,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797187,1,3,1,,2,2407.6041893,25,2018,12,201812,50,,3,2,2,2,1,,,,,,,,,,1
4797188,1,1,1,,2,4534.3021063,25,2018,12,201812,50,,1,4,2,2,2,2,2,,,,,,,,1
4797189,1,1,1,,2,4171.6861158,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797189,1,2,1,,2,4171.6861158,25,2018,12,201812,50,,1,4,1,,,,,,,,,,,,1
4797190,1,1,1,,2,2199.4726525,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797190,1,2,1,,2,2199.4726525,25,2018,12,201812,50,,1,4,1,,,,,,,,,,,,1
4797191,1,1,1,,2,2684.327624,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797192,1,1,1,,2,2407.6041893,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797192,1,2,1,,2,2407.6041893,25,2018,12,201812,50,,2,4,2,2,1,,,,,,,,,,1
4797192,1,3,1,,2,2407.6041893,25,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4797193,1,1,1,,2,2199.4726525,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797193,1,2,1,,2,2199.4726525,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797194,1,1,1,,2,3574.528658,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797194,1,2,1,,2,3574.528658,25,2018,12,201812,50,,2,4,1,,,,,,,,,,,,1
4797194,1,3,1,,2,3574.528658,25,2018,12,201812,50,1,3,6,2,2,2,1,,,,,,,1,,1
4797194,1,4,1,,2,3574.528658,25,2018,12,201812,50,,4,1,,,,,,,,,,,,,1
4797194,1,5,1,,2,3574.528658,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797194,1,6,1,,2,3574.528658,25,2018,12,201812,50,,2,3,2,2,2,2,2,,,,,,,,1
4797195,1,1,1,,2,2199.4726525,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797195,1,2,1,,2,2199.4726525,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797195,1,3,1,,2,2199.4726525,25,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4797196,1,1,1,,2,4534.3021063,25,2018,12,201812,50,,1,6,2,2,2,2,2,,,,,,,,1
4797197,1,1,1,,2,8011.0645075,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797197,1,2,1,,2,8011.0645075,25,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4797199,1,1,1,,2,2199.4726525,25,2018,12,201812,50,,1,4,1,,,,,,,,,,,,1
4797199,1,2,1,,2,2199.4726525,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797199,1,3,1,,2,2199.4726525,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797199,1,4,1,,2,2199.4726525,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797199,1,5,1,,2,2199.4726525,25,2018,12,201812,50,,5,4,2,2,1,,,,,,,,,,1
4797200,1,1,1,,2,5299.6806107,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797200,1,2,1,,2,5299.6806107,25,2018,12,201812,50,,2,4,2,2,1,,,,,,,,,,1
4797200,1,3,1,,2,5299.6806107,25,2018,12,201812,50,,3,6,2,2,2,2,2,,,,,,,,1
4797200,1,4,1,,2,5299.6806107,25,2018,12,201812,50,,4,6,2,2,2,2,2,,,,,,,,1
4797200,1,5,1,,2,5299.6806107,25,2018,12,201812,50,,2,6,2,2,1,,,,,,,,,,1
4797201,1,1,1,,2,5435.6182832,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797201,1,2,1,,2,5435.6182832,25,2018,12,201812,50,,1,4,1,,,,,,,,,,,,1
4797201,1,3,1,,2,5435.6182832,25,2018,12,201812,50,,2,3,2,2,2,2,2,,,,,,,,1
4797202,1,1,1,,2,3361.3047679,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797203,1,1,1,,2,2199.4726525,25,2018,12,201812,50,,1,6,2,2,1,,,,,,,,,,1
4797203,1,2,1,,2,2199.4726525,25,2018,12,201812,50,,2,4,1,,,,,,,,,,,,1
4797203,1,3,1,,2,2199.4726525,25,2018,12,201812,50,,3,4,2,1,,,,,,,,,,,1
4797203,1,4,1,,2,2199.4726525,25,2018,12,201812,50,,4,1,,,,,,,,,,,,,1
4797203,1,5,1,,2,2199.4726525,25,2018,12,201812,50,,3,3,1,,,,,,,,,,,,1
4797203,1,6,1,,2,2199.4726525,25,2018,12,201812,50,,3,3,2,2,2,2,2,,,,,,,,1
4797203,1,8,1,,2,2199.4726525,25,2018,12,201812,50,,8,1,,,,,,,,,,,,,1
4797204,1,1,1,,2,2942.4240212,25,2018,12,201812,50,,1,6,1,,,,,,,,,,,,1
4797204,1,2,1,,2,2942.4240212,25,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4797205,1,1,1,,2,2199.4726525,25,2018,12,201812,50,,1,4,1,,,,,,,,,,,,1
4797205,1,2,1,,2,2199.4726525,25,2018,12,201812,50,,2,4,2,2,1,,,,,,,,,,1
4797205,1,3,1,,2,2199.4726525,25,2018,12,201812,50,,3,6,1,,,,,,,,,,,,1
4797206,1,1,1,,2,2199.4726525,25,2018,12,201812,50,,1,4,1,,,,,,,,,,,,1
4797207,1,1,1,,2,2199.4726525,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797208,1,1,1,,2,2199.4726525,25,2018,12,201812,50,,1,4,1,,,,,,,,,,,,1
4797209,1,1,1,,1,3406.7265728,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797209,1,2,1,,1,3406.7265728,25,2018,12,201812,50,,2,3,2,2,2,2,1,12,,,,,,2,1
4797210,1,1,1,,1,1477.1316143,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797210,1,2,1,,1,1477.1316143,25,2018,12,201812,50,2,2,3,2,2,2,1,,,,,,,1,,1
4797210,1,4,1,,1,1477.1316143,25,2018,12,201812,50,,4,1,,,,,,,,,,,,,1
4797211,1,1,1,,1,3165.4270086,25,2018,12,201812,50,,1,6,2,2,2,2,2,,,,,,,,1
4797212,1,1,1,,1,2207.9842495,25,2018,12,201812,50,2,1,2,2,2,2,1,,,,,,,1,,1
4797212,1,2,1,,1,2207.9842495,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797212,1,4,1,,1,2207.9842495,25,2018,12,201812,50,,4,4,1,,,,,,,,,,,,1
4797213,1,1,1,,1,3317.3158902,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797213,1,2,1,,1,3317.3158902,25,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4797213,1,3,1,,1,3317.3158902,25,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4797213,1,4,1,,1,3317.3158902,25,2018,12,201812,50,,4,1,,,,,,,,,,,,,1
4797213,1,5,1,,1,3317.3158902,25,2018,12,201812,50,,5,1,,,,,,,,,,,,,1
4797213,1,6,1,,1,3317.3158902,25,2018,12,201812,50,,2,3,2,2,2,2,2,,,,,,,,1
4797214,1,1,1,,1,3233.8565315,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797214,1,2,1,,1,3233.8565315,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797214,1,3,1,,1,3233.8565315,25,2018,12,201812,50,1,2,4,2,2,2,1,,,,,,,1,,1
4797214,1,6,1,,1,3233.8565315,25,2018,12,201812,50,,2,3,2,2,2,2,2,,,,,,,,1
4797215,1,1,1,,1,2468.9006691,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797215,1,2,1,,1,2468.9006691,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797216,1,1,1,,1,2591.1307768,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797217,1,1,1,,1,2931.721375,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797217,1,2,1,,1,2931.721375,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797218,1,1,1,,1,3219.1760153,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797218,1,2,1,,1,3219.1760153,25,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4797219,1,1,1,,1,2792.6621922,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797219,1,2,1,,1,2792.6621922,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797220,1,1,1,,1,3084.9745609,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797220,1,2,1,,1,3084.9745609,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797221,1,1,1,,1,3849.6731494,25,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4797221,1,2,1,,1,3849.6731494,25,2018,12,201812,50,,2,4,2,2,2,2,1,10,,,,,,2,1
4797221,1,3,1,,1,3849.6731494,25,2018,12,201812,50,,3,6,2,2,1,,,,,,,,,,1
4797222,1,1,1,,1,3046.0632855,25,2018,12,201812,50,,1,4,2,2,2,2,2,,,,,,,,1
4797223,1,1,1,,1,2264.542682,25,2018,12,201812,50,,1,6,2,2,2,2,2,,,,,,,,1
4797223,1,2,1,,1,2264.542682,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4797224,1,1,1,,1,3192.6728895,25,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
